name, bar, transaction_id, item, quantity, price
Terri Pouncy,The NoMad Bar,439335,Hofbraü Original,2,4.99
Terri Pouncy,The NoMad Bar,439335,Samuel Adams Octoberfest,1,3.99
Andres Kamin,Ghost Donkey,665239,George Killian’s Irish Red,1,2.49
Andres Kamin,Ghost Donkey,665239,Natural Light,5,1.99
Andres Kamin,Ghost Donkey,665239,Redhook Long Hammer IPA,2,2.99
Andres Kamin,Ghost Donkey,665239,Heineken Premium Light Lager,5,2.39
Margret Regner,Cooper’s Union,833313,Amstel Lager,2,4.99
Margret Regner,Cooper’s Union,833313,Tsingtao Beer,2,2.99
Margret Regner,Cooper’s Union,833313,Shock Top Belgian White,3,3.99
Margret Regner,Cooper’s Union,833313,Stella Artois,4,2.99
Margret Regner,Cooper’s Union,833313,Busch,1,3.99
Margret Regner,Cooper’s Union,833313,Negra Modelo,9,2.49
Margret Regner,Cooper’s Union,833313,Landshark,2,3.99
Margret Regner,Cooper’s Union,833313,Dos Equis Amber Lager,7,2.99
Margret Regner,Cooper’s Union,833313,Fountain Drink,2,1.99
Margret Regner,Cooper’s Union,833313,Bud Lite Platinum,2,2.49
Felicidad Christner,Dante,621249,Bud Lite Platinum,4,1.49
Felicidad Christner,Dante,621249,Corona Light,5,1.49
Felicidad Christner,Dante,621249,120 Minute IPA,2,4.49
Felicidad Christner,Dante,621249,Coors Banquet,2,1.49
Felicidad Christner,Dante,621249,Samuel Adams Octoberfest,1,1.49
Lory Kramer,Tørst,679719,Heineken Premium Light Lager,2,2.39
Lory Kramer,Tørst,679719,Yuengling Premium Beer,3,2.49
Lory Kramer,Tørst,679719,Labatt Blue Light,5,2.49
Lory Kramer,Tørst,679719,Keystone Light,4,1.99
Jef Ashbaugh,Federal Cafe,690125,Corona Light,2,2.99
Jef Ashbaugh,Federal Cafe,690125,Rolling Rock Extra Pale Ale,1,3.99
Jef Ashbaugh,Federal Cafe,690125,Blue Moon Belgian White,4,4.49
Ilona Reding,Please Don't Tell,187422,Grolsch Premium Lager,3,4.49
Ilona Reding,Please Don't Tell,187422,Natural Ice,3,3.99
Ilona Reding,Please Don't Tell,187422,Corona Extra,1,3.99
Ilona Reding,Please Don't Tell,187422,Budweiser,4,4.49
Alayna Goode,Pig’s Eye Pub,594085,90 Minute IPA,4,5.75
Alayna Goode,Pig’s Eye Pub,594085,Lagunitas IPA,9,3.49
Alayna Goode,Pig’s Eye Pub,594085,Pabst Blue Ribbon,5,3.49
Alayna Goode,Pig’s Eye Pub,594085,Natural Ice,4,2.99
Alayna Goode,Pig’s Eye Pub,594085,Blue Moon Belgian White,3,4.49
Jose Berube,The Winston,865599,Blue Moon Belgian White,5,3.49
Jose Berube,The Winston,865599,Tecate,4,1.99
Jose Berube,The Winston,865599,Bud Lite,1,1.99
Jose Berube,The Winston,865599,Miller High Life,1,1.99
Jose Berube,The Winston,865599,Keystone Light,4,1.99
Jose Berube,The Winston,865599,Bud Lite Platinum,5,1.99
Yasmin Ronco,Please Don't Tell,269188,Heineken Premium Light Lager,4,4.39
Yasmin Ronco,Please Don't Tell,269188,Michelob Ultra,2,4.99
Yasmin Ronco,Please Don't Tell,269188,Keystone Light,2,3.99
Yasmin Ronco,Please Don't Tell,269188,Grolsch Premium Lager,2,4.49
Yasmin Ronco,Please Don't Tell,269188,Budweiser,4,4.49
Eda Oscar,Ghost Donkey,897985,Guiness Extra Stout,9,2.19
Eda Oscar,Ghost Donkey,897985,Blue Moon Belgian White,4,3.49
Eda Oscar,Ghost Donkey,897985,Rolling Rock Extra Pale,4,2.49
Eda Oscar,Ghost Donkey,897985,Redhook Long Hammer IPA,3,2.99
Eda Oscar,Ghost Donkey,897985,Natural Light,2,1.99
Eda Oscar,Ghost Donkey,897985,Landshark,4,3.49
Janella Lane,Maison Premiere,976437,Fat Tire Belgian Style Ale,1,2.99
Janella Lane,Maison Premiere,976437,Guiness Draught,5,2.95
Janella Lane,Maison Premiere,976437,Keystone Light,1,2.49
Janella Lane,Maison Premiere,976437,Beck’s,5,5.95
Randy Voigt,Grand Vin,459762,Bud Lite Platinum,4,2.99
Randy Voigt,Grand Vin,459762,Foster’s Lager,1,4.49
Jacki Zielinski,Louise & Jerry’s,822992,Coors Light,2,2.49
Jacki Zielinski,Louise & Jerry’s,822992,Natural Ice,1,2.49
Jacki Zielinski,Louise & Jerry’s,822992,Blue Moon Belgian White,1,3.99
Jacki Zielinski,Louise & Jerry’s,822992,Molson Canadian Lager,2,3.99
Jacki Zielinski,Louise & Jerry’s,822992,Fat Tire Belgian Style Ale,6,2.99
Jacki Zielinski,Louise & Jerry’s,822992,Pabst Blue Ribbon,3,2.99
Jacki Zielinski,Louise & Jerry’s,822992,Newcastle Brown Ale,5,3.49
Jacki Zielinski,Louise & Jerry’s,822992,Busch,3,3.99
Santina Auten,Slowly Shirley,815365,90 Minute IPA,5,6.75
Santina Auten,Slowly Shirley,815365,Bud Lite Platinum,1,3.99
Santina Auten,Slowly Shirley,815365,Carlsberg Export,5,5.49
Santina Auten,Slowly Shirley,815365,Amstel Lager,3,6.49
Santina Auten,Slowly Shirley,815365,Yuengling Premium Beer,4,4.49
Santina Auten,Slowly Shirley,815365,Molson Canadian Lager,4,5.49
Santina Auten,Slowly Shirley,815365,Corona Light,1,3.99
Gerard Treiber,Blind Tiger Ale House,123222,Hofbraü Oktoberfestbier,5,3.99
Gerard Treiber,Blind Tiger Ale House,123222,Guiness Extra Stout,2,3.19
Gerard Treiber,Blind Tiger Ale House,123222,Corona Light,5,2.99
Effie Preston,Pilsner Haus & Biergarden,665287,Hofbraü Oktoberfestbier,4,4.99
Effie Preston,Pilsner Haus & Biergarden,665287,Rolling Rock Extra Pale Ale,3,4.99
Effie Preston,Pilsner Haus & Biergarden,665287,Blue Moon Belgian White,4,5.49
Effie Preston,Pilsner Haus & Biergarden,665287,Sapporo Premium Lager,1,4.99
Effie Preston,Pilsner Haus & Biergarden,665287,Keystone Light,2,3.99
Effie Preston,Pilsner Haus & Biergarden,665287,Budweiser,5,4.49
Margret Regner,The Shepherd & the Knucklehead,394649,Lagunitas IPA,2,2.99
Margret Regner,The Shepherd & the Knucklehead,394649,Carlsberg Export,4,3.99
Margret Regner,The Shepherd & the Knucklehead,394649,Stella Artois,1,2.99
Margret Regner,The Shepherd & the Knucklehead,394649,Yuengling Traditional Amber Lager,1,2.99
Margret Regner,The Shepherd & the Knucklehead,394649,Labatt Blue Light,8,2.99
Margret Regner,The Shepherd & the Knucklehead,394649,Molson Canadian Lager,5,3.99
Margret Regner,The Shepherd & the Knucklehead,394649,Coors Light,5,2.49
Lilian Donahue,Dante,543141,120 Minute IPA,4,4.49
Lilian Donahue,Dante,543141,Samuel Adams Boston Lager,2,1.49
Lilian Donahue,Dante,543141,Coors Banquet,4,1.49
Lilian Donahue,Dante,543141,Corona Light,5,1.49
Rubye Roa,Bar5,852570,Coors Light,3,2.99
Rubye Roa,Bar5,852570,Dos Equis Amber Lager,2,3.49
Rubye Roa,Bar5,852570,Lagunitas IPA,2,3.49
Rubye Roa,Bar5,852570,Molson Canadian Lager,4,4.49
Rubye Roa,Bar5,852570,Landshark,1,4.49
Anderson Jerkins,Maison Premiere,540286,Keystone Light,3,2.49
Anderson Jerkins,Maison Premiere,540286,Heineken Premium Light Lager,1,2.89
Anderson Jerkins,Maison Premiere,540286,Fat Tire Belgian Style Ale,5,2.99
Athena Charlesworth,Employees Only,394525,Samuel Adams Boston Lager,5,2.49
Athena Charlesworth,Employees Only,394525,Carlsberg Export,1,3.99
Cletus Quimby,Black Bear Bar & Grill,816317,Hoegaarden Original White Ale,5,2.99
Cletus Quimby,Black Bear Bar & Grill,816317,Michelob Light,2,2.99
Cletus Quimby,Black Bear Bar & Grill,816317,Keystone Light,4,1.99
Cletus Quimby,Black Bear Bar & Grill,816317,Yuengling Traditional Amber Lager,3,2.49
Delicia Michalowski,The Shepherd & the Knucklehead,278241,Yuengling Premium Beer,2,2.99
Delicia Michalowski,The Shepherd & the Knucklehead,278241,Labatt Blue Light,5,2.99
Delicia Michalowski,The Shepherd & the Knucklehead,278241,Carlsberg Export,2,3.99
Yvonne Villafana,G.Millz Boken Roadhouse,849671,120 Minute IPA,4,5.99
Yvonne Villafana,G.Millz Boken Roadhouse,849671,Corona Extra,5,2.99
Yvonne Villafana,G.Millz Boken Roadhouse,849671,Natural Light,3,2.99
Yvonne Villafana,G.Millz Boken Roadhouse,849671,Michelob Ultra,2,3.99
Yvonne Villafana,G.Millz Boken Roadhouse,849671,Michelob Original Lager,2,3.99
Margo Faunce,Primo’s,770481,Carlsberg Export,3,4.49
Margo Faunce,Primo’s,770481,Budweiser,4,3.49
Margo Faunce,Primo’s,770481,Miller High Life,5,2.99
Margo Faunce,Primo’s,770481,Fat Tire Belgian Style Ale,5,3.49
Margo Faunce,Primo’s,770481,Pabst Blue Ribbon,5,3.49
Alex Hammaker,The Blind Pig Pizza,545639,Carlsberg Export,2,3.99
Alex Hammaker,The Blind Pig Pizza,545639,Keystone Light,3,2.49
Alex Hammaker,The Blind Pig Pizza,545639,Sierra Nevada Pale Ale,2,2.49
Fairy Edwards,Mayahuel,484914,Amstel Lager,3,4.99
Fairy Edwards,Mayahuel,484914,Foster’s Lager,2,3.99
Marine Muirhead,L BAR,279801,Samuel Adams Boston Lager,5,2.49
Marine Muirhead,L BAR,279801,Blue Moon Belgian White,5,3.99
Keva Wiles,Wilton House,506035,Miller Lite,2,2.49
Keva Wiles,Wilton House,506035,Stella Artois,9,2.99
Keva Wiles,Wilton House,506035,Corona Extra,4,2.49
Keva Wiles,Wilton House,506035,Amstel Lager,2,4.99
Ramiro Domino,Dear Irving,199394,Budweiser,3,4.49
Ramiro Domino,Dear Irving,199394,Sierra Nevada Pale Ale,3,3.99
Ramiro Domino,Dear Irving,199394,Sapporo Premium Lager,1,4.99
Ramiro Domino,Dear Irving,199394,Dos Equis Amber Lager,4,4.49
Ramiro Domino,Dear Irving,199394,Heineken Light Lager,1,4.39
Ramiro Domino,Dear Irving,199394,Yuengling Premium Beer,3,4.49
Gaston Byron,DC’s Tavern,857041,90 Minute IPA,1,6.25
Gaston Byron,DC’s Tavern,857041,George Killian’s Irish Red,5,3.99
Kizzie Goltz,Pouring Ribbons,227164,Foster’s Lager,5,3.99
Kizzie Goltz,Pouring Ribbons,227164,Molson Canadian Lager,4,3.99
Kizzie Goltz,Pouring Ribbons,227164,Samuel Adams Octoberfest,2,2.49
Kizzie Goltz,Pouring Ribbons,227164,Bud Lite Platinum,1,2.49
Kizzie Goltz,Pouring Ribbons,227164,Carlsberg Export,2,3.99
Simonne Bare,Employees Only,689822,Carlsberg Export,3,3.99
Simonne Bare,Employees Only,689822,Coors Light,2,2.49
Simonne Bare,Employees Only,689822,Natural Light,5,2.49
Lashaun Footman,Please Don't Tell,707853,Corona Extra,8,3.99
Lashaun Footman,Please Don't Tell,707853,Heineken Light Lager,4,4.39
Lashaun Footman,Please Don't Tell,707853,Heineken Light Lager,2,4.39
Lashaun Footman,Please Don't Tell,707853,Labatt Blue,2,4.49
Lashaun Footman,Please Don't Tell,707853,Labatt Blue,1,4.49
Marlana Lovingood,Primo’s,154202,Shiner Bock,3,4.49
Marlana Lovingood,Primo’s,154202,Coors Banquet,2,2.99
Marlana Lovingood,Primo’s,154202,Carlsberg Export,3,4.49
Marlana Lovingood,Primo’s,154202,Budweiser,3,3.49
Alica Arriola,Please Don't Tell,210553,Michelob Original Lager,2,4.99
Alica Arriola,Please Don't Tell,210553,Keystone Light,3,3.99
Alica Arriola,Please Don't Tell,210553,Heineken Premium Light Lager,4,4.39
Alica Arriola,Please Don't Tell,210553,Keystone Light,4,3.99
Alica Arriola,Please Don't Tell,210553,Budweiser,3,4.49
Alica Arriola,Please Don't Tell,210553,Corona Extra,5,3.99
Alica Arriola,Please Don't Tell,210553,Michelob Original Lager,10,4.99
Augustus Hassen,McSorley’s Old Ale House,328956,Samuel Adams Octoberfest,1,3.49
Augustus Hassen,McSorley’s Old Ale House,328956,Coors Light,3,3.49
Augustus Hassen,McSorley’s Old Ale House,328956,Coors Light,2,3.49
Augustus Hassen,McSorley’s Old Ale House,328956,Samuel Adams Octoberfest,3,3.49
Augustus Hassen,McSorley’s Old Ale House,328956,Landshark,5,4.99
Marchelle Boulter,Pouring Ribbons,721319,Grolsch Premium Lager,5,2.99
Marchelle Boulter,Pouring Ribbons,721319,Coors Banquet,4,2.49
Marchelle Boulter,Pouring Ribbons,721319,Grolsch Premium Lager,5,2.99
Marchelle Boulter,Pouring Ribbons,721319,Grolsch Premium Lager,4,2.99
Marchelle Boulter,Pouring Ribbons,721319,Fries,4,2.99
Marchelle Boulter,Pouring Ribbons,721319,Onion Rings,2,3.99
Lois Bones,The Winston,585608,Amstel Lager,3,4.49
Lois Bones,The Winston,585608,Keystone Light,1,1.99
Lois Bones,The Winston,585608,Bud Lite Platinum,4,1.99
Lois Bones,The Winston,585608,Yuengling Premium Beer,5,2.49
Coleman Bremner,Black Bear Bar & Grill,334798,Hoegaarden Original White Ale,2,2.99
Coleman Bremner,Black Bear Bar & Grill,334798,Yuengling Premium Beer,9,2.49
Duncan Olin,McSorley’s Old Ale House,730768,Corona Light,5,3.49
Duncan Olin,McSorley’s Old Ale House,730768,Samuel Adams Octoberfest,9,3.49
Duncan Olin,McSorley’s Old Ale House,730768,Iced Tea,5,2.99
Duncan Olin,McSorley’s Old Ale House,730768,Guiness Draught,5,3.95
Patricia Faries,Nitecap,492951,120 Minute IPA,3,5.49
Patricia Faries,Nitecap,492951,Beck’s,1,5.95
Patricia Faries,Nitecap,492951,Anchor Steam,4,4.75
Patricia Faries,Nitecap,492951,Budweiser,5,2.99
Dottie Brooking,Louise & Jerry’s,978555,Busch,3,3.99
Dottie Brooking,Louise & Jerry’s,978555,Amstel Lager,5,4.99
Dottie Brooking,Louise & Jerry’s,978555,Hoegaarden Original White Ale,1,3.49
Dottie Brooking,Louise & Jerry’s,978555,Fat Tire Belgian Style Ale,5,2.99
Dottie Brooking,Louise & Jerry’s,978555,George Killian’s Irish Red,3,2.99
Dottie Brooking,Louise & Jerry’s,978555,Shiner Bock,1,3.99
Dottie Brooking,Louise & Jerry’s,978555,Newcastle Brown Ale,3,3.49
Merlene Mattison,Carpe Diem Pub & Restaurant,424155,Carlsberg Export,5,3.49
Merlene Mattison,Carpe Diem Pub & Restaurant,424155,Negra Modelo,3,1.99
Ollie Risher,Holiday Cocktail Lounge,393503,Rolling Rock Extra Pale,1,1.99
Ollie Risher,Holiday Cocktail Lounge,393503,Hofbraü Oktoberfestbier,5,2.49
Verona Guernsey,Vaughan’s Public House,728261,Heineken Premium Light Lager,5,2.89
Verona Guernsey,Vaughan’s Public House,728261,Natural Light,5,2.49
Verona Guernsey,Vaughan’s Public House,728261,Guiness Extra Stout,5,2.69
Roxy Cogar,The Russian Lady,458358,Bud Lite,3,2.49
Roxy Cogar,The Russian Lady,458358,60 Minute IPA,1,4.99
Roxy Cogar,The Russian Lady,458358,George Killian’s Irish Red,4,2.99
Roselia Charters,Phoenix Bar and Grille,511825,Corona Light,5,2.49
Roselia Charters,Phoenix Bar and Grille,511825,Corona Extra,1,2.49
Roselia Charters,Phoenix Bar and Grille,511825,Redhook Long Hammer IPA,5,3.49
Rhett Doner,The Dead Rabbit,470281,Busch,1,4.99
Rhett Doner,The Dead Rabbit,470281,Tecate,3,3.49
Rhett Doner,The Dead Rabbit,470281,Lagunitas IPA,2,3.99
Rhett Doner,The Dead Rabbit,470281,120 Minute IPA,1,6.49
Rhett Doner,The Dead Rabbit,470281,Budweiser,3,3.99
Rhett Doner,The Dead Rabbit,470281,Manousheh,1,4.99
Sharilyn Mciver,The Winston,289981,Blue Moon Belgian White,5,3.49
Sharilyn Mciver,The Winston,289981,Miller High Life,1,1.99
Sharilyn Mciver,The Winston,289981,Michelob Original Lager,5,2.99
Sharilyn Mciver,The Winston,289981,Yuengling Traditional Amber Lager,1,2.49
Kimiko Packett,Finnegan’s Pub,542663,Bud Lite Platinum,1,2.49
Kimiko Packett,Finnegan’s Pub,542663,Miller Lite,1,2.49
Kimiko Packett,Finnegan’s Pub,542663,Beck’s,5,5.95
Kimiko Packett,Finnegan’s Pub,542663,Heineken Premium Light Lager,11,2.89
Kimiko Packett,Finnegan’s Pub,542663,Lagunitas IPA,5,2.99
Kimiko Packett,Finnegan’s Pub,542663,Labatt Blue Light,4,2.99
Cleta Napoli,Pig’s Eye Pub,482118,Natural Light,4,2.99
Cleta Napoli,Pig’s Eye Pub,482118,90 Minute IPA,4,5.75
Cleta Napoli,Pig’s Eye Pub,482118,Lagunitas IPA,4,3.49
Cleta Napoli,Pig’s Eye Pub,482118,Michelob Original Lager,1,3.99
Agueda Paek,The NoMad Bar,619496,Heineken Light Lager,1,4.39
Reita Swigert,Tørst,788725,Blue Moon Belgian White,4,3.49
Reita Swigert,Tørst,788725,Hofbraü Original,4,2.99
Reita Swigert,Tørst,788725,Fat Tire Belgian Style Ale,4,2.49
Jonathan Straub,Grand Vin,583852,60 Minute IPA,5,5.49
Jonathan Straub,Grand Vin,583852,Bud Lite Platinum,2,2.99
Jonathan Straub,Grand Vin,583852,Guiness Extra Stout,6,3.19
Jonathan Straub,Grand Vin,583852,Redhook Long Hammer IPA,3,3.99
Jonathan Straub,Grand Vin,583852,Shiner Bock,5,4.49
Jonathan Straub,Grand Vin,583852,Coors Banquet,5,2.99
Zoraida Hutchinson,Black Bear Bar & Grill,319015,Labatt Blue,2,2.49
Zoraida Hutchinson,Black Bear Bar & Grill,319015,Miller Lite,1,1.99
Zoraida Hutchinson,Black Bear Bar & Grill,319015,Foster’s Lager,5,3.49
Zoraida Hutchinson,Black Bear Bar & Grill,319015,90 Minute IPA,5,4.75
Kizzie Goltz,The Aviary NYC,835238,Foster’s Lager,4,3.99
Kizzie Goltz,The Aviary NYC,835238,Yuengling Traditional Amber Lager,1,2.99
Kizzie Goltz,The Aviary NYC,835238,Hoegaarden Original White Ale,3,3.49
Kizzie Goltz,The Aviary NYC,835238,Corona Extra,2,2.49
Kizzie Goltz,The Aviary NYC,835238,Michelob Light,5,3.49
Kizzie Goltz,The Aviary NYC,835238,Rolling Rock Extra Pale,3,2.99
Tonda Dau,Carpe Diem Pub & Restaurant,316704,Guiness Draught,5,2.45
Tonda Dau,Carpe Diem Pub & Restaurant,316704,Anchor Steam,4,4.25
Tonda Dau,Carpe Diem Pub & Restaurant,316704,Corona Extra,3,1.99
Chi Mcwaters,The Blind Pig Pizza,526516,Sapporo Premium Lager,2,3.49
Chi Mcwaters,The Blind Pig Pizza,526516,Michelob Original Lager,2,3.49
Chi Mcwaters,The Blind Pig Pizza,526516,Anchor Steam,4,4.75
Chi Mcwaters,The Blind Pig Pizza,526516,Sierra Nevada Pale Ale,2,2.49
Chi Mcwaters,The Blind Pig Pizza,526516,Keystone Light,1,2.49
Chi Mcwaters,The Blind Pig Pizza,526516,Carlsberg Export,4,3.99
Chi Mcwaters,The Blind Pig Pizza,526516,Coors Banquet,8,2.49
Delcie Dimuzio,Northern Soul,733016,Guiness Extra Stout,5,1.69
Delcie Dimuzio,Northern Soul,733016,90 Minute IPA,2,4.25
Delcie Dimuzio,Northern Soul,733016,Blue Moon Belgian White,5,2.99
Delcie Dimuzio,Northern Soul,733016,Sapporo Premium Lager,5,2.49
Delcie Dimuzio,Northern Soul,733016,Pilsner Urquell,2,1.99
Delcie Dimuzio,Northern Soul,733016,Yuengling Traditional Amber Lager,3,1.99
Delcie Dimuzio,Northern Soul,733016,Rolling Rock Extra Pale,3,1.99
Roselia Charters,Phoenix Bar and Grille,876888,Corona Light,1,2.49
Roselia Charters,Phoenix Bar and Grille,876888,Foster’s Lager,1,3.99
Yevette Cowherd,Vaughan’s Public House,839312,Guiness Extra Stout,2,2.69
Yevette Cowherd,Vaughan’s Public House,839312,Natural Light,5,2.49
Yevette Cowherd,Vaughan’s Public House,839312,Corona Extra,4,2.49
Albina Lowell,Clover Club,788469,Yuengling Premium Beer,4,2.99
Albina Lowell,Clover Club,788469,Stella Artois,3,2.99
Albina Lowell,Clover Club,788469,Guiness Extra Stout,4,2.69
Albina Lowell,Clover Club,788469,Keystone Light,2,2.49
Ollie Harren,Finnegan’s Pub,970458,Beck’s,5,5.95
Ollie Harren,Finnegan’s Pub,970458,Heineken Premium Light Lager,2,2.89
Ollie Harren,Finnegan’s Pub,970458,Tecate,3,2.49
Ollie Harren,Finnegan’s Pub,970458,Labatt Blue Light,3,2.99
Ollie Harren,Finnegan’s Pub,970458,Rolling Rock Extra Pale,5,2.99
Johnny Dresser,Phoenix Bar and Grille,487889,Michelob Light,3,3.49
Johnny Dresser,Phoenix Bar and Grille,487889,Foster’s Lager,5,3.99
Johnny Dresser,Phoenix Bar and Grille,487889,Miller Lite,1,2.49
Johnny Dresser,Phoenix Bar and Grille,487889,Guiness Draught,2,2.95
Thora Mcguffie,Please Don't Tell,959022,Michelob Original Lager,3,4.99
Thora Mcguffie,Please Don't Tell,959022,Labatt Blue,2,4.49
Thora Mcguffie,Please Don't Tell,959022,Natural Ice,5,3.99
Thora Mcguffie,Please Don't Tell,959022,Grolsch Premium Lager,4,4.49
Estefana Augustyn,Vaughan’s Public House,685533,Natural Light,3,2.49
Estefana Augustyn,Vaughan’s Public House,685533,Anchor Steam,2,4.75
Estefana Augustyn,Vaughan’s Public House,685533,Carlsberg Export,1,3.99
Estefana Augustyn,Vaughan’s Public House,685533,Beck’s,2,5.95
Jessie Heywood,Pouring Ribbons,666561,Carlsberg Export,8,3.99
Jessie Heywood,Pouring Ribbons,666561,Molson Canadian Lager,1,3.99
Jessie Heywood,Pouring Ribbons,666561,Foster’s Lager,2,3.99
Jessie Heywood,Pouring Ribbons,666561,Foster’s Lager,3,3.99
Jessie Heywood,Pouring Ribbons,666561,Bud Lite Platinum,1,2.49
Andrea Wilbanks,Pig’s Eye Pub,539075,Blue Moon Belgian White,2,4.49
Andrea Wilbanks,Pig’s Eye Pub,539075,Hofbraü Original,2,3.99
Andrea Wilbanks,Pig’s Eye Pub,539075,Natural Light,4,2.99
Andrea Wilbanks,Pig’s Eye Pub,539075,Natural Ice,1,2.99
Jarvis Hambleton,Grand Vin,797638,60 Minute IPA,2,5.49
Sherri Swindler,DC’s Tavern,577587,90 Minute IPA,3,6.25
Sherri Swindler,DC’s Tavern,577587,Hofbraü Original,1,4.49
Sherri Swindler,DC’s Tavern,577587,Foster’s Lager,3,4.99
Sherri Swindler,DC’s Tavern,577587,George Killian’s Irish Red,3,3.99
Sherri Swindler,DC’s Tavern,577587,Miller High Life,5,3.49
Ronald Bodin,Dutch Kills,456190,Amstel Lager,3,4.49
Ronald Bodin,Dutch Kills,456190,Heineken Premium Light Lager,1,2.39
Ronald Bodin,Dutch Kills,456190,Carlsberg Export,4,3.49
Ronald Bodin,Dutch Kills,456190,Coors Light,5,1.99
Rita Mcalpine,Please Don't Tell,933854,Corona Extra,3,3.99
Rita Mcalpine,Please Don't Tell,933854,Labatt Blue,4,4.49
Rita Mcalpine,Please Don't Tell,933854,Michelob Ultra,4,4.99
Rita Mcalpine,Please Don't Tell,933854,Natural Ice,1,3.99
Rita Mcalpine,Please Don't Tell,933854,Grolsch Premium Lager,1,4.49
Rita Mcalpine,Please Don't Tell,933854,Heineken Light Lager,1,4.39
Youlanda Avallone,Please Don't Tell,268769,Grolsch Premium Lager,3,4.49
Youlanda Avallone,Please Don't Tell,268769,Labatt Blue,1,4.49
Youlanda Avallone,Please Don't Tell,268769,Michelob Original Lager,5,4.99
Youlanda Avallone,Please Don't Tell,268769,Budweiser,2,4.49
Youlanda Avallone,Please Don't Tell,268769,Anchor Steam,5,6.25
Molly Self,The Ale House,640827,Corona Extra,1,1.99
Molly Self,The Ale House,640827,Negra Modelo,5,1.99
Wilber Leighton,Wilton House,525931,Corona Light,1,2.49
Wilber Leighton,Wilton House,525931,Blue Moon Belgian White,1,3.99
Wilber Leighton,Wilton House,525931,Hofbraü Original,4,3.49
Wilber Leighton,Wilton House,525931,Miller Lite,5,2.49
Wilber Leighton,Wilton House,525931,Landshark,1,3.99
Wilber Leighton,Wilton House,525931,Stella Artois,3,2.99
Wilber Leighton,Wilton House,525931,Kentucky Cocktail,2,5.99
Wilber Leighton,Wilton House,525931,Merlot,5,4.99
Agueda Treat,Angel’s Share,603299,Heineken Light Lager,2,4.39
Agueda Treat,Angel’s Share,603299,Shiner Bock,2,5.49
Agueda Treat,Angel’s Share,603299,Tecate,4,3.99
Agueda Treat,Angel’s Share,603299,Anchor Steam,5,6.25
Helen Crispin,Carpe Diem Pub & Restaurant,971513,Coors Light,2,1.99
Helen Crispin,Carpe Diem Pub & Restaurant,971513,Shock Top Belgian White,4,3.49
Helen Crispin,Carpe Diem Pub & Restaurant,971513,Labatt Blue Light,3,2.49
Eloisa Fishman,Please Don't Tell,355929,Anchor Steam,1,6.25
Eloisa Fishman,Please Don't Tell,355929,Michelob Original Lager,1,4.99
Eloisa Fishman,Please Don't Tell,355929,Heineken Light Lager,5,4.39
Eloisa Fishman,Please Don't Tell,355929,Budweiser,1,4.49
Eloisa Fishman,Please Don't Tell,355929,Grolsch Premium Lager,3,4.49
Eloisa Fishman,Please Don't Tell,355929,Heineken Premium Light Lager,3,4.39
Mirian Betton,Moran’s,428872,Corona Light,5,3.99
Mirian Betton,Moran’s,428872,Labatt Blue Light,3,4.49
Mirian Betton,Moran’s,428872,Tsingtao Beer,2,4.49
Mirian Betton,Moran’s,428872,Heineken Light Lager,2,4.39
Theressa Haig,Bar5,182361,Coors Light,2,2.99
Theressa Haig,Bar5,182361,Iced Tea,5,2.49
Randy Voigt,The Blind Pig Pizza,284571,Heineken Light Lager,3,2.89
Randy Voigt,The Blind Pig Pizza,284571,Michelob Original Lager,1,3.49
Randy Voigt,The Blind Pig Pizza,284571,Yuengling Traditional Amber Lager,5,2.99
Randy Voigt,The Blind Pig Pizza,284571,Fries,2,2.99
Caroll Saari,The Shepherd & the Knucklehead,978916,Guiness Extra Stout,2,2.69
Caroll Saari,The Shepherd & the Knucklehead,978916,60 Minute IPA,2,4.99
Caroll Saari,The Shepherd & the Knucklehead,978916,Tsingtao Beer,2,2.99
Caroll Saari,The Shepherd & the Knucklehead,978916,Anchor Steam,1,4.75
Caroll Saari,The Shepherd & the Knucklehead,978916,Yuengling Traditional Amber Lager,4,2.99
Caroll Saari,The Shepherd & the Knucklehead,978916,Stella Artois,4,2.99
Leila Kravitz,The Pig and Parrot,333798,Pabst Blue Ribbon,3,4.49
Leila Kravitz,The Pig and Parrot,333798,Bud Lite,4,3.99
Leila Kravitz,The Pig and Parrot,333798,Grolsch Premium Lager,5,4.49
Leila Kravitz,The Pig and Parrot,333798,Hofbraü Oktoberfestbier,4,4.99
Leila Kravitz,The Pig and Parrot,333798,Yuengling Traditional Amber Lager,5,4.49
Leila Kravitz,The Pig and Parrot,333798,Lagunitas IPA,4,4.49
Leila Kravitz,The Pig and Parrot,333798,Labatt Blue Light,3,4.49
Leila Kravitz,The Pig and Parrot,333798,Negra Modelo,3,3.99
Leila Kravitz,The Pig and Parrot,333798,Corona Extra,4,3.99
Micheline Lipka,G.Millz Boken Roadhouse,554552,Busch,1,4.49
Micheline Lipka,G.Millz Boken Roadhouse,554552,Newcastle Brown Ale,3,3.99
Micheline Lipka,G.Millz Boken Roadhouse,554552,Michelob Ultra,3,3.99
Clora Pollock,The Shepherd & the Knucklehead,777583,Labatt Blue Light,5,2.99
Clora Pollock,The Shepherd & the Knucklehead,777583,Anchor Steam,4,4.75
Wilhemina Osby,The Shepherd & the Knucklehead,493999,Molson Canadian Lager,1,3.99
Wilhemina Osby,The Shepherd & the Knucklehead,493999,Lagunitas IPA,2,2.99
