transaction_id,drinker_name,bar_name,time,date,subtotal,tip,total
731748,Paulette Sellman,Phoenix Bar and Grille,14:43:21,2018-11-3,40.81,7,50.66
164764,Paulette Sellman,The Press,17:38:47,2018-11-13,44.36,4.65,52.12
471163,Pearl Holt,Side Bar,00:15:10,2018-11-4,38.39,6.24,47.32
462737,Pearl Joyce,The Pig and Parrot,01:00:00,2018-11-10,81.31,14.21,101.21
223893,Pearl Pellegrini,The Pig and Parrot,16:04:47,2018-11-20,28.93,4.97,35.93
242304,Pearl Pellegrini,The Pig and Parrot,00:03:55,2018-11-22,62.85,6.58,73.83
358686,Pearl Pellegrini,The Pig and Parrot,19:01:56,2018-11-5,51.38,8.5,63.48
372412,Pearl Pellegrini,The Pig and Parrot,01:03:41,2018-11-24,67.34,12.21,84.27
401068,Pearl Pellegrini,The Pig and Parrot,23:32:22,2018-11-5,55.87,6.16,65.94
538685,Pearl Pellegrini,The Pig and Parrot,16:02:10,2018-11-24,84.8,16.39,107.13
627367,Pearl Pellegrini,The Pig and Parrot,23:51:01,2018-11-9,17.96,1.96,21.18
658459,Pearl Pellegrini,The Pig and Parrot,11:52:32,2018-11-30,39.41,6.75,48.92
743313,Pearl Pellegrini,The Pig and Parrot,16:01:54,2018-11-11,52.38,9.53,65.58
876183,Pearl Pellegrini,The Pig and Parrot,00:16:15,2018-11-30,66.34,7.45,78.43
309953,Pearl Pellegrini,Zack's Oak Bar & Restaurant,01:06:46,2018-11-30,65.33,11.69,81.59
334395,Peg Pizarro,Rocking Horse Saloon,11:11:07,2018-11-25,35.4,6.4,44.28
478015,Peg Pizarro,The NoMad Bar,11:55:36,2018-11-9,20.95,4.06,26.47
198834,Phil Mansfield,Pegu Club,12:02:57,2018-11-23,12.45,2.17,15.49
350105,Phil Mansfield,Pegu Club,17:14:19,2018-11-16,2.99,0.37,3.57
673283,Phil Mansfield,Pegu Club,22:31:05,2018-11-2,39.34,4.86,46.95
713182,Phil Mansfield,Pegu Club,12:58:12,2018-11-8,60.24,11.97,76.43
771269,Phil Mansfield,Pegu Club,22:17:02,2018-11-9,36.35,7.08,45.97
214546,Phil Mansfield,The Honeywell,15:09:34,2018-11-2,84.3,13.51,103.71
457840,Phyliss Halperin,Moran's,22:04:20,2018-11-25,103.31,12.03,122.57
696047,Phyliss Halperin,Pouring Ribbons,16:38:29,2018-11-18,44.86,7.79,55.79
659030,Phyliss Halperin,The Aviary NYC,19:46:47,2018-11-13,64.28,11.12,79.9
780011,Phyliss Yerby,Grand Vin,00:58:55,2018-11-29,27.69,5.41,35.04
183471,Phyliss Yerby,The Pig and Parrot,20:21:13,2018-11-6,64.35,10.8,79.66
532203,Porfirio Moschella,Aldo Sohm Wine Bar,18:53:26,2018-11-10,22.41,3.26,27.24
172599,Porfirio Moschella,Broken Shaker,23:07:28,2018-11-13,12.45,1.91,15.23
203171,Porfirio Moschella,Broken Shaker,00:38:45,2018-11-6,55.5,6.42,65.8
252659,Porfirio Moschella,Broken Shaker,11:12:56,2018-11-9,42.82,7.01,52.82
344859,Porfirio Moschella,Broken Shaker,11:30:09,2018-11-27,21.8,2.27,25.6
415159,Porfirio Moschella,Broken Shaker,13:19:15,2018-11-17,17.44,2.45,21.12
507977,Porfirio Moschella,Broken Shaker,18:05:10,2018-11-8,14.95,1.73,17.73
517742,Porfirio Moschella,Broken Shaker,15:56:01,2018-11-6,22.4,3.17,27.14
554309,Porfirio Moschella,Broken Shaker,18:38:22,2018-11-16,37.85,6.16,46.66
925100,Porfirio Moschella,Broken Shaker,21:03:11,2018-11-6,17.92,2.8,21.97
558388,Porfirio Moschella,Dante,20:42:43,2018-11-22,57.75,7.9,69.7
244420,Porfirio Moschella,McSorley's Old Ale House,15:38:59,2018-11-12,35.91,5.01,43.44
543059,Preston Mooneyhan,Holiday Cocktail Lounge,23:40:58,2018-11-9,25.74,3.07,30.62
653994,Preston Mooneyhan,Phoenix Bar and Grille,00:28:53,2018-11-5,41.86,4.99,49.78
122482,Preston Yount,Cooper's Union,22:35:12,2018-11-10,66.28,12.46,83.38
127976,Preston Yount,Cooper's Union,11:06:40,2018-11-1,27.9,3.78,33.63
187689,Preston Yount,Cooper's Union,18:29:45,2018-11-2,20.92,2.61,24.99
190592,Preston Yount,Cooper's Union,17:13:37,2018-11-25,47.84,7.28,58.47
318429,Preston Yount,Cooper's Union,22:23:01,2018-11-13,70.77,9.93,85.65
378490,Preston Yount,Cooper's Union,14:36:09,2018-11-17,16.44,1.69,19.28
429825,Preston Yount,Cooper's Union,23:22:51,2018-11-17,58.82,6.51,69.45
480737,Preston Yount,Cooper's Union,16:15:09,2018-11-24,70.28,12.09,87.29
698055,Preston Yount,Cooper's Union,22:04:55,2018-11-22,66.8,7.03,78.51
949589,Preston Yount,Cooper's Union,00:51:43,2018-11-23,60.81,6.51,71.57
827409,Preston Yount,G.Millz Boken Roadhouse,16:53:32,2018-11-18,126.58,21.67,157.11
870575,Preston Yount,G.Millz Boken Roadhouse,00:28:09,2018-11-13,42.39,8.37,53.73
126220,Preston Yount,Moran's,17:05:05,2018-11-23,15.96,2.8,19.87
616089,Preston Yount,Zack's Oak Bar & Restaurant,00:34:51,2018-11-23,43.88,8.46,55.41
552533,Prince Thrailkill,Phoenix Bar and Grille,16:48:20,2018-11-29,71.33,14.1,90.42
453755,Prince Thrailkill,The Pig and Parrot,01:49:30,2018-11-23,28.43,4.57,34.99
309313,Prince Thrailkill,The Shepherd & the Knucklehead,11:40:21,2018-11-18,75.08,11.07,91.41
155746,Prince Thrailkill,Wilton House,20:01:53,2018-11-17,23.81,4.71,30.18
325181,Prince Thrailkill,Wilton House,01:06:49,2018-11-23,60.05,11.85,76.11
350590,Prince Thrailkill,Wilton House,01:29:01,2018-11-8,71.96,10.11,87.1
411115,Prince Thrailkill,Wilton House,02:47:58,2018-11-1,57.33,10.54,71.88
461230,Prince Thrailkill,Wilton House,23:41:17,2018-11-25,50.1,7.57,61.18
563273,Prince Thrailkill,Wilton House,23:25:22,2018-11-3,44.9,5.2,53.24
607639,Prince Thrailkill,Wilton House,00:16:22,2018-11-4,63.57,8.29,76.31
785446,Prince Thrailkill,Wilton House,17:17:47,2018-11-2,100.96,10.7,118.73
814481,Prince Thrailkill,Wilton House,18:40:28,2018-11-25,59.31,6.61,70.07
944458,Prince Thrailkill,Wilton House,22:17:29,2018-11-19,45.39,4.98,53.55
925765,Rachal Mattes,DC's Tavern,15:08:31,2018-11-16,62.34,11,77.71
481969,Rachal Mattes,Northern Soul,21:29:44,2018-11-24,24.69,3.33,29.75
990894,Rachal Mattes,Pegu Club,12:24:18,2018-11-1,22.91,2.54,27.05
831348,Rachal Mattes,Slowly Shirley,10:32:11,2018-11-12,95.17,13.71,115.54
428182,Rachal Mattes,Tørst,17:32:42,2018-11-5,14.95,2.09,18.08
533054,Racquel Ridenhour,Nitecap,22:59:22,2018-11-23,76.6,12.61,94.57
837071,Racquel Ridenhour,Rocking Horse Saloon,17:11:56,2018-11-15,19.95,2.78,24.13
416525,Racquel Ridenhour,Tørst,16:39:50,2018-11-17,13.94,1.98,16.9
338699,Racquel Ridenhour,Wilton House,00:21:31,2018-11-26,75.33,10.86,91.47
199394,Ramiro Domino,Dear Irving,14:12:59,2018-11-23,66.25,10.49,81.38
208781,Ramiro Domino,Pig's Eye Pub,11:17:59,2018-11-9,3.99,0.62,4.89
352223,Ramona Sleeper,Bar5,11:19:49,2018-11-2,17.45,1.89,20.56
744483,Ramona Sleeper,Blind Tiger Ale House,20:49:10,2018-11-25,29.71,3.42,35.21
943763,Ramona Sleeper,L BAR,22:05:05,2018-11-10,26.42,2.68,30.95
304411,Ramona Sleeper,The Russian Lady,11:13:07,2018-11-8,33.38,4.04,39.76
643140,Randal Lamberti,L BAR,01:06:00,2018-11-8,74.05,13.94,93.17
984704,Randal Lamberti,Pilsner Haus & Biergarden,01:38:59,2018-11-18,34.42,5.09,41.92
499442,Randal Lamberti,Side Bar,20:08:44,2018-11-23,74.28,13.71,93.18
349972,Randolph Infante,G.Millz Boken Roadhouse,16:29:21,2018-11-23,101.25,18.07,126.41
421775,Randolph Infante,Holiday Cocktail Lounge,16:59:54,2018-11-30,23.8,3.8,29.27
303553,Randolph Infante,Rocking Horse Saloon,18:38:04,2018-11-25,39.88,4.87,47.54
409540,Randy Voigt,Carpe Diem Pub & Restaurant,21:20:33,2018-11-10,39.85,4.74,47.38
331501,Randy Voigt,DC's Tavern,14:36:51,2018-11-23,13.47,2.41,16.82
257157,Randy Voigt,G.Millz Boken Roadhouse,11:18:42,2018-11-17,24.93,4.72,31.39
459762,Randy Voigt,Grand Vin,23:25:50,2018-11-3,16.45,2.89,20.49
554138,Randy Voigt,Maison Premiere,21:18:10,2018-11-18,19.03,3.64,24
768110,Randy Voigt,Northern Soul,18:11:41,2018-11-5,35.82,4.88,43.21
284571,Randy Voigt,The Blind Pig Pizza,17:03:31,2018-11-20,33.09,4.04,39.45
846293,Rashida Woodson,Moran's,14:28:12,2018-11-10,107.29,20.81,135.61
177521,Rashida Woodson,Wilton House,16:35:43,2018-11-16,75.59,12.68,93.56
308247,Rashida Woodson,Wilton House,22:11:31,2018-11-10,43.85,5.76,52.68
493003,Rashida Woodson,Wilton House,12:01:13,2018-11-23,25.41,3.21,30.39
549659,Rashida Woodson,Wilton House,00:32:53,2018-11-12,10.96,1.75,13.47
801340,Rashida Woodson,Wilton House,15:40:32,2018-11-4,41.88,5.35,50.16
905404,Rashida Woodson,Wilton House,01:00:00,2018-11-22,51.34,9.84,64.77
270773,Raylene Giel,Louise & Jerry's,21:28:23,2018-11-30,48.86,9.43,61.71
285784,Raylene Giel,Louise & Jerry's,22:28:15,2018-11-1,58.34,10.46,72.89
302571,Raylene Giel,Louise & Jerry's,20:23:55,2018-11-23,76.77,9.98,92.12
375543,Raylene Giel,Louise & Jerry's,14:35:47,2018-11-4,51.83,8.87,64.33
663880,Raylene Giel,Louise & Jerry's,21:55:50,2018-11-24,17.94,2.85,22.05
688180,Raylene Giel,Louise & Jerry's,17:58:04,2018-11-3,56.37,8.5,68.82
853855,Raylene Giel,Louise & Jerry's,18:01:47,2018-11-2,91.25,14.05,111.69
984922,Raylene Giel,Louise & Jerry's,12:24:59,2018-11-23,23.93,4.06,29.67
157341,Raymon Pawlik,Cooper's Union,00:46:21,2018-11-13,17.94,1.99,21.18
293811,Raymon Pawlik,Finnegan's Pub,22:13:18,2018-11-23,44.35,8.29,55.74
192317,Refugio Hanzlik,Mayahuel,22:46:05,2018-11-10,15.44,1.99,18.51
195686,Refugio Hanzlik,Mayahuel,23:21:36,2018-11-23,20.92,3.6,25.98
485750,Refugio Hanzlik,Mayahuel,12:30:15,2018-11-24,56.83,10.83,71.64
796629,Refugio Hanzlik,Raines Law Room,22:13:12,2018-11-3,42.9,7.25,53.15
128568,Refugio Hanzlik,Slowly Shirley,20:29:37,2018-11-22,46.4,7.89,57.53
290187,Refugio Hanzlik,Slowly Shirley,16:30:28,2018-11-1,50.72,7.18,61.45
629017,Refugio Hanzlik,Slowly Shirley,23:17:59,2018-11-15,103.34,19.82,130.39
961110,Refugio Hanzlik,Slowly Shirley,18:14:12,2018-11-17,70.92,8.41,84.3
972888,Refugio Hanzlik,Slowly Shirley,15:12:59,2018-11-2,43.69,4.72,51.47
146028,Reggie Lingle,Dante,19:13:52,2018-11-16,30.62,5.05,37.82
261081,Reggie Lingle,Raines Law Room,13:58:59,2018-11-25,13.96,2.07,17.01
857201,Reggie Lingle,Side Bar,19:18:15,2018-11-10,43.88,8.57,55.52
243385,Regina Herbert,Dutch Kills,23:43:44,2018-11-18,57.31,7.77,69.1
780905,Regina Herbert,Ghost Donkey,17:53:25,2018-11-19,4.98,0.74,6.07
642400,Regina Herbert,Mayahuel,20:58:37,2018-11-17,12.95,2.29,16.14
628283,Reginia Carney,Pegu Club,12:29:17,2018-11-17,9.95,1.65,12.29
920367,Reginia Carney,Phoenix Bar and Grille,20:27:07,2018-11-19,49.78,7.33,60.59
360252,Reginia Carney,Slowly Shirley,16:28:45,2018-11-9,21.45,2.19,25.14
690343,Reginia Carney,The Honeywell,20:36:51,2018-11-13,5.98,1.16,7.56
796369,Reid Swink,Federal Cafe,16:26:15,2018-11-22,10.47,1.59,12.79
173576,Reid Swink,Side Bar,19:56:55,2018-11-23,69.3,10.16,84.32
557135,Reid Swink,Side Bar,23:59:56,2018-11-20,2.99,0.54,3.73
895007,Reid Swink,Side Bar,13:00:39,2018-11-3,44.38,7.66,55.15
927638,Reid Swink,Side Bar,17:58:39,2018-11-27,37.9,4.75,45.31
446026,Reid Swink,The Russian Lady,11:21:30,2018-11-4,129.35,15.88,154.29
679161,Reita Swigert,Carpe Diem Pub & Restaurant,11:42:21,2018-11-17,48.34,9.43,61.16
788725,Reita Swigert,Tørst,23:17:24,2018-11-23,35.88,6.6,44.99
841301,Renea Dawe,DC's Tavern,22:39:39,2018-11-10,112.26,13.78,133.9
549594,Renea Dawe,Employees Only,18:59:04,2018-11-10,26.75,4.14,32.76
538020,Renea Dawe,L BAR,21:10:27,2018-11-9,21.96,2.52,26.02
654029,Renea Dawe,Moran's,17:03:35,2018-11-1,35.42,6.24,44.14
319650,Renea Dawe,Pig's Eye Pub,12:20:13,2018-11-24,63.34,8.72,76.49
121342,Renea Dawe,The Press,17:20:53,2018-11-18,64.79,12.87,82.19
904328,Retta Rodrigues,Black Bear Bar & Grill,01:00:00,2018-11-9,23.91,2.98,28.56
617601,Retta Rodrigues,DC's Tavern,17:53:06,2018-11-5,18.95,3.37,23.64
275504,Retta Rodrigues,Moran's,13:49:08,2018-11-17,66.86,10.93,82.47
306812,Retta Rodrigues,Moran's,22:38:16,2018-11-24,121.93,23.21,153.67
317261,Retta Rodrigues,Moran's,21:35:09,2018-11-25,108.28,15.48,131.34
549918,Retta Rodrigues,Moran's,10:16:48,2018-11-25,50.88,7.78,62.22
704794,Retta Rodrigues,Moran's,04:12:44,2018-11-4,16.47,2.54,20.17
741453,Retta Rodrigues,Moran's,20:22:38,2018-11-10,7.98,1.49,10.03
910399,Retta Rodrigues,Moran's,17:37:41,2018-11-27,55.38,6.51,65.76
861839,Retta Rodrigues,The Pig and Parrot,21:00:37,2018-11-15,67.35,7.71,79.77
235304,Retta Rodrigues,Zack's Oak Bar & Restaurant,11:11:17,2018-11-2,2.99,0.55,3.75
386225,Retta Rodrigues,Zack's Oak Bar & Restaurant,17:33:02,2018-11-9,32.4,6.02,40.69
139415,Reyna Luke,Black Bear Bar & Grill,15:53:30,2018-11-11,50.79,7.88,62.23
946328,Reyna Luke,Dante,22:38:52,2018-11-20,37.32,6.3,46.23
596181,Reyna Luke,Side Bar,22:50:08,2018-11-17,3.49,0.42,4.16
942614,Rhett Doner,Aldo Sohm Wine Bar,00:48:10,2018-11-18,11.96,1.72,14.52
293807,Rhett Doner,Death & Company,22:43:14,2018-11-5,47.33,5.08,55.72
756767,Rhett Doner,Grand Vin,02:11:17,2018-11-22,45.88,7.99,57.08
386705,Rhett Doner,Primo's,00:30:00,2018-11-24,41.88,6.55,51.36
470281,Rhett Doner,The Dead Rabbit,22:47:11,2018-11-19,46.89,5.25,55.42
882937,Rhett Doner,The Press,16:13:39,2018-11-15,60.31,10.39,74.92
479454,Rhett Doner,The Shepherd & the Knucklehead,17:42:47,2018-11-12,56.92,8.79,69.69
283223,Ricky Sarratt,DC's Tavern,16:18:45,2018-11-3,54.86,5.75,64.45
318118,Ricky Sarratt,DC's Tavern,18:16:03,2018-11-30,111.73,12.59,132.14
377117,Ricky Sarratt,McSorley's Old Ale House,20:30:06,2018-11-10,39.4,5.85,48.01
516878,Ricky Sarratt,Phoenix Bar and Grille,11:02:44,2018-11-23,25.92,4.27,32
525381,Ricky Sarratt,The Press,16:20:01,2018-11-29,8.97,1.01,10.61
321159,Rikki Wellington,Aldo Sohm Wine Bar,00:06:00,2018-11-24,78.48,15.15,99.12
372730,Rikki Wellington,G.Millz Boken Roadhouse,22:31:24,2018-11-26,100.26,12.82,120.1
880760,Rikki Wellington,Ghost Donkey,00:06:57,2018-11-17,14.74,1.94,17.71
593850,Rikki Wellington,Northern Soul,18:50:15,2018-11-25,49.67,7.38,60.53
822382,Rikki Wellington,Northern Soul,21:35:58,2018-11-3,20.41,2.53,24.37
502509,Rikki Wellington,Please Don't Tell,17:55:54,2018-11-29,136.03,14.38,159.93
464115,Rita Mcalpine,Mace,21:42:03,2018-11-16,23.92,4.44,30.04
202315,Rita Mcalpine,Please Don't Tell,20:52:35,2018-11-24,38.41,6.22,47.32
209735,Rita Mcalpine,Please Don't Tell,22:32:32,2018-11-9,31.93,4.25,38.42
417329,Rita Mcalpine,Please Don't Tell,15:19:38,2018-11-15,109.51,12.22,129.4
425642,Rita Mcalpine,Please Don't Tell,22:08:06,2018-11-12,72.83,12.02,89.95
567831,Rita Mcalpine,Please Don't Tell,20:57:28,2018-11-24,85.18,11.73,102.88
933854,Rita Mcalpine,Please Don't Tell,23:06:59,2018-11-3,62.76,10.06,77.22
634551,Rita Mcalpine,The Dead Rabbit,20:04:49,2018-11-25,13.47,1.54,15.96
193742,Robbyn Kappel,Pegu Club,07:57:04,2018-11-30,31.34,6.21,39.74
672004,Robbyn Kappel,The Russian Lady,19:48:01,2018-11-24,50.84,5.63,60.03
730571,Robbyn Kappel,The Winston,18:45:26,2018-11-10,18.92,2.31,22.55
592201,Robert Balk,Cooper's Union,23:03:08,2018-11-10,44.88,6.66,54.68
235955,Robert Balk,G.Millz Boken Roadhouse,19:35:13,2018-11-22,62.05,8.8,75.19
815726,Robert Balk,G.Millz Boken Roadhouse,17:51:50,2018-11-23,44.85,4.74,52.73
205567,Robert Balk,Grand Vin,11:47:12,2018-11-16,49.86,7.26,60.61
220964,Robert Balk,Grand Vin,01:01:27,2018-11-17,93.16,16.19,115.87
389450,Robert Balk,Grand Vin,22:36:00,2018-11-2,74.4,12.83,92.44
444525,Robert Balk,Grand Vin,22:37:57,2018-11-4,46.68,6.61,56.56
484604,Robert Balk,Grand Vin,16:31:27,2018-11-22,15.75,1.77,18.62
550410,Robert Balk,Grand Vin,00:30:00,2018-11-23,69.64,12.4,86.91
687978,Robert Balk,Grand Vin,21:50:36,2018-11-6,41.9,6.39,51.22
885000,Robert Balk,Grand Vin,14:24:09,2018-11-27,33.97,4.38,40.73
520105,Robert Balk,Mulligan's,22:22:48,2018-11-29,90.24,15.04,111.6
258915,Robert Balk,The Shepherd & the Knucklehead,18:12:56,2018-11-3,8.97,1.71,11.3
588160,Roberta Hadden,Angel's Share,16:20:19,2018-11-6,75.84,11.14,92.29
109256,Roberta Hadden,Bar Goto,17:25:18,2018-11-9,39.29,5.13,47.17
365115,Roberta Hadden,Bar Goto,18:58:10,2018-11-23,15.41,1.62,18.1
705189,Roberta Hadden,Bar Goto,01:06:00,2018-11-12,26.35,2.91,31.1
729887,Roberta Hadden,Bar Goto,22:13:19,2018-11-23,13.19,1.98,16.09
765174,Roberta Hadden,Bar Goto,22:27:04,2018-11-19,45.08,5.3,53.53
909207,Roberta Hadden,Tørst,01:00:00,2018-11-2,17.43,1.94,20.59
381523,Roberto Casado,Angel's Share,11:33:34,2018-11-22,47.89,6.12,57.36
567042,Roberto Casado,Pilsner Haus & Biergarden,17:31:58,2018-11-3,53.88,7.8,65.45
454513,Roberto Casado,The Aviary NYC,19:31:42,2018-11-9,38.97,7.17,48.87
300398,Robt Packard,Attaboy,19:00:03,2018-11-25,67.33,7.56,79.6
212385,Rocco Dollinger,The Blind Pig Pizza,08:25:04,2018-11-22,38.87,4.22,45.81
222931,Rocco Dollinger,The Blind Pig Pizza,10:17:21,2018-11-16,61.31,6.75,72.36
295832,Rocco Dollinger,The Blind Pig Pizza,00:38:53,2018-11-13,51.84,5.97,61.44
497798,Rocco Dollinger,The Blind Pig Pizza,16:15:17,2018-11-12,23.91,3.62,29.2
533843,Rocco Dollinger,The Blind Pig Pizza,11:38:39,2018-11-9,11.96,1.84,14.64
894259,Rocco Dollinger,The Blind Pig Pizza,01:00:00,2018-11-16,55.13,10.94,69.93
979655,Rocco Dollinger,Vaughan's Public House,18:28:41,2018-11-3,79.05,8.95,93.54
145930,Rocco Pocock,Pilsner Haus & Biergarden,11:53:40,2018-11-3,109.77,11.25,128.71
178913,Rocco Pocock,The Ale House,23:15:14,2018-11-17,13.45,1.92,16.31
360403,Rocco Pocock,The Ale House,21:17:47,2018-11-3,40.84,4.46,48.16
437015,Rocco Pocock,The Ale House,20:39:55,2018-11-23,73.75,13.79,92.7
449864,Rocco Pocock,The Ale House,13:29:37,2018-11-29,5.97,0.72,7.11
626427,Rocco Pocock,The Ale House,17:17:16,2018-11-29,20.91,2.42,24.79
744830,Rocco Pocock,The Ale House,17:41:15,2018-11-29,59.27,8.88,72.3
777470,Rocco Pocock,The Ale House,20:30:02,2018-11-30,17.43,3.17,21.82
834197,Rocco Pocock,The Ale House,16:54:12,2018-11-6,28.39,4.86,35.24
601206,Rocco Pocock,The Shepherd & the Knucklehead,14:29:37,2018-11-25,22.41,2.4,26.38
161362,Rochel Hollomon,Holiday Cocktail Lounge,00:17:35,2018-11-9,54.25,10.34,68.39
270296,Rochel Hollomon,Holiday Cocktail Lounge,17:39:06,2018-11-22,33.85,5.22,41.44
767894,Rochel Hollomon,Mace,20:11:34,2018-11-5,78.58,15.47,99.55
215775,Rochel Hollomon,Mayahuel,23:25:17,2018-11-24,74.76,10.46,90.45
671283,Rochel Hollomon,Mayahuel,19:50:14,2018-11-17,88.13,12.24,106.54
187968,Rochel Hollomon,The Honeywell,22:23:54,2018-11-30,67.29,6.96,78.96
390565,Rochel Hollomon,The Honeywell,11:01:48,2018-11-3,37.39,5.08,45.09
446606,Rochel Hollomon,The Honeywell,02:49:47,2018-11-23,62.36,12.46,79.19
578308,Rochel Hollomon,The Honeywell,15:19:34,2018-11-26,10.46,1.45,12.65
775900,Rochel Hollomon,The Honeywell,19:43:14,2018-11-30,79.54,8.88,93.99
988471,Rochel Hollomon,The Honeywell,22:24:00,2018-11-6,8.47,1.53,10.6
110808,Rochell Grabowski,Mayahuel,22:05:11,2018-11-16,66.29,6.71,77.64
497566,Rochell Grabowski,Mayahuel,14:02:42,2018-11-11,17.35,2.81,21.38
384838,Rochell Grabowski,Pig's Eye Pub,17:33:13,2018-11-18,9.47,1.11,11.24
586297,Roman Lees,DC's Tavern,21:03:04,2018-11-5,46.91,7.26,57.45
749998,Roman Lees,Rocking Horse Saloon,22:02:12,2018-11-23,69.78,12.08,86.74
571733,Roman Lees,Wilton House,17:02:38,2018-11-29,67.47,7.09,79.28
810664,Rona Cox,Clover Club,00:38:31,2018-11-17,47.1,7.32,57.72
965577,Rona Cox,Employees Only,20:13:19,2018-11-12,12.45,2.45,15.77
900635,Rona Cox,Louise & Jerry's,19:56:40,2018-11-8,48.84,8.16,60.42
856761,Rona Cox,Zack's Oak Bar & Restaurant,16:54:19,2018-11-8,20.93,3.16,25.55
391744,Ronald Bodin,Dutch Kills,12:49:17,2018-11-1,32.41,4.05,38.73
433591,Ronald Bodin,Dutch Kills,01:02:09,2018-11-17,48.71,6.5,58.62
453836,Ronald Bodin,Dutch Kills,19:10:41,2018-11-22,26.43,3.46,31.74
456190,Ronald Bodin,Dutch Kills,19:30:25,2018-11-2,39.77,6.74,49.29
456422,Ronald Bodin,Dutch Kills,22:27:38,2018-11-16,28.99,5.27,36.29
541258,Ronald Bodin,Dutch Kills,11:46:49,2018-11-29,27.43,4.88,34.23
608927,Ronald Bodin,Dutch Kills,17:31:10,2018-11-17,30.29,4.42,36.83
684518,Ronald Bodin,Dutch Kills,04:07:11,2018-11-25,8.98,1.47,11.08
684996,Ronald Bodin,Dutch Kills,17:00:10,2018-11-23,26.41,5.15,33.41
830069,Ronald Bodin,Dutch Kills,01:42:00,2018-11-5,69.78,12.18,86.85
879245,Ronald Bodin,Dutch Kills,15:28:52,2018-11-25,8.96,1.28,10.87
955675,Ronny Kuether,Blind Tiger Ale House,22:26:15,2018-11-16,54.44,6.71,64.96
955476,Ronny Kuether,Dear Irving,08:22:57,2018-11-23,86.91,10.7,103.69
703664,Ronny Kuether,Holiday Cocktail Lounge,14:57:06,2018-11-5,60.28,11.49,75.99
458485,Ronny Kuether,Wilton House,16:42:06,2018-11-12,44.86,5.41,53.41
397596,Roosevelt Gassaway,McSorley's Old Ale House,22:37:26,2018-11-4,6.98,0.99,8.46
257905,Roosevelt Gassaway,Raines Law Room,17:18:42,2018-11-16,22.93,4.47,29
854797,Rosalia Harris,Finnegan's Pub,17:59:25,2018-11-8,20.03,3.76,25.2
281872,Rosalie Enloe,Dante,18:16:59,2018-11-15,40.31,5.14,48.27
220916,Rosalie Enloe,The Dead Rabbit,16:36:16,2018-11-20,6.49,1.18,8.12
142446,Rosalyn Mestas,DC's Tavern,14:05:39,2018-11-10,39.4,6.09,48.25
646390,Rosalyn Mestas,Dear Irving,21:36:34,2018-11-5,88.3,13.4,107.88
361764,Rosalyn Mestas,Employees Only,14:27:46,2018-11-1,18.43,2.07,21.79
327569,Rosalyn Mestas,Grand Vin,23:58:51,2018-11-25,61.11,11.98,77.37
558049,Rosalyn Mestas,Slowly Shirley,00:30:30,2018-11-27,81.82,12.36,99.9
641074,Rosalyn Mestas,Tørst,11:08:59,2018-11-29,48.82,6.27,58.51
101453,Rosamaria Isherwood,Clover Club,23:38:00,2018-11-10,130.66,24.07,163.88
619386,Rosamaria Isherwood,Pig's Eye Pub,00:01:32,2018-11-23,61.33,9.45,75.07
976175,Rosamaria Isherwood,The Press,16:12:19,2018-11-15,36.37,5.26,44.17
434770,Roseann Tomczak,Bar5,22:04:07,2018-11-13,80.79,14.77,101.21
678159,Roseann Tomczak,Maison Premiere,01:00:00,2018-11-30,13.65,2.14,16.74
291455,Roselia Charters,Black Bear Bar & Grill,11:35:13,2018-11-22,68.22,8.59,81.59
843313,Roselia Charters,G.Millz Boken Roadhouse,23:42:08,2018-11-23,29.91,5.83,37.84
129633,Roselia Charters,Phoenix Bar and Grille,07:32:40,2018-11-10,29.4,3.36,34.81
146441,Roselia Charters,Phoenix Bar and Grille,20:02:29,2018-11-25,14.94,1.63,17.62
212841,Roselia Charters,Phoenix Bar and Grille,22:39:42,2018-11-27,6.98,1.15,8.61
275926,Roselia Charters,Phoenix Bar and Grille,11:33:44,2018-11-23,60.1,11.14,75.44
511825,Roselia Charters,Phoenix Bar and Grille,15:44:23,2018-11-15,32.39,3.79,38.45
598999,Roselia Charters,Phoenix Bar and Grille,21:36:08,2018-11-17,52.02,9.24,64.9
815331,Roselia Charters,Phoenix Bar and Grille,01:00:00,2018-11-10,18.94,3.38,23.64
868908,Roselia Charters,Phoenix Bar and Grille,23:52:39,2018-11-9,13.37,1.83,16.14
876888,Roselia Charters,Phoenix Bar and Grille,11:57:15,2018-11-27,6.48,0.84,7.78
747990,Roselia Padillo,Mace,02:11:07,2018-11-23,71.61,10.59,87.22
532386,Roselia Padillo,The Shepherd & the Knucklehead,11:09:17,2018-11-11,47.35,5.87,56.54
286279,Roselle Kenny,Blind Tiger Ale House,21:50:52,2018-11-17,80.86,10.78,97.3
299658,Roselle Kenny,Blind Tiger Ale House,14:29:20,2018-11-10,51.88,9.65,65.17
388106,Roselle Kenny,Blind Tiger Ale House,21:37:57,2018-11-15,81.29,13.23,100.21
612997,Roselle Kenny,Blind Tiger Ale House,14:04:44,2018-11-9,38.94,6.32,47.99
671163,Roselle Kenny,Blind Tiger Ale House,18:45:54,2018-11-29,67.1,13.07,84.87
862813,Roselle Kenny,Blind Tiger Ale House,19:09:39,2018-11-23,74.01,10.32,89.51
723154,Roselle Kenny,Mace,20:07:27,2018-11-6,8.47,1.65,10.71
