name,bar,transaction_id,subtotal,tip,total
Sammie Geers,Black Bear Bar & Grill,831355,22.91,0.12,27.35
Sammie Geers,Grand Vin,216212,39.02,0.19,49.72
Sammie Geers,Mulligan’s,205153,40.87,0.11,48.75
Sammie Geers,The Blind Pig Pizza,836630,51.87,0.13,62.76
Sammie Geers,The Shepherd & the Knucklehead,865748,16.44,0.17,20.52
Sammy Michaelsen,Bar Goto,803064,53.11,0.19,67.52
Sanford Sinn,Bar Goto,519286,27.48,0.17,34.42
Sanford Sinn,Cooper’s Union,938172,19.44,0.11,23.05
Sanford Sinn,Dante,462246,14.43,0.17,18.04
Sanford Sinn,Finnegan’s Pub,428013,14.25,0.19,18.15
Sanford Sinn,The Honeywell,592372,45.56,0.13,55.01
Sanford Sinn,The Winston,497490,17.91,0.17,22.35
Sanjuana Braham,Broken Shaker,888751,61.94,0.17,77.43
Sanjuana Braham,Pig’s Eye Pub,203569,47.86,0.13,57.98
Sanjuana Braham,Side Bar,966445,69.28,0.2,88.77
Sanjuana Braham,The Dead Rabbit,212061,40.9,0.15,50.47
Sanjuana Braham,The Pig and Parrot,778266,33.93,0.11,40.13
Sanjuana Braham,Zack’s Oak Bar & Restaurant,745249,93.26,0.12,111.98
Santiago Gartland,Vaughan’s Public House,817253,2.89,0.12,3.47
Santina Auten,Blind Tiger Ale House,658818,21.85,0.17,27.25
Santina Auten,Slowly Shirley,360691,62.65,0.13,75.73
Santina Auten,Slowly Shirley,427873,77.13,0.18,97.01
Santina Auten,Slowly Shirley,585770,81.15,0.12,97.61
Santina Auten,Slowly Shirley,815365,128.57,0.17,160.45
Santina Auten,Tørst,442156,26.6,0.14,32.39
Saturnina Zakrzewski,Broken Shaker,888554,14.95,0.1,17.61
Saturnina Zakrzewski,Finnegan’s Pub,788031,23.92,0.19,30.39
Saul Scipio,Attaboy,280852,9.5,0.19,12.07
Saul Scipio,Nitecap,200276,2.89,0.18,3.64
Saul Scipio,Side Bar,348032,66.3,0.13,80.29
Scott Basta,Aldo Sohm Wine Bar,474784,23.43,0.17,29.24
Scott Basta,The Honeywell,375409,120.56,0.11,142.9
Selena Bohner,DC’s Tavern,125172,60.26,0.13,72.78
Selena Bohner,DC’s Tavern,271206,25.03,0.14,30.58
Selena Bohner,DC’s Tavern,373514,34.9,0.11,41.52
Selena Bohner,Mulligan’s,749358,24.92,0.1,29.38
Selena Devault,Clover Club,362754,43.85,0.19,56.05
Selena Devault,McSorley’s Old Ale House,462945,20.94,0.17,26.27
Selena Devault,The Ale House,322952,27.88,0.11,33.04
Sena Farnham,Bar5,332515,45.38,0.11,53.93
Sena Farnham,The Honeywell,550589,70.79,0.14,86.22
Serina Wurth,Angel’s Share,226440,61.36,0.12,73.74
Serina Wurth,Dante,795399,19.95,0.19,25.41
Serina Wurth,Pig’s Eye Pub,457931,29.43,0.14,35.78
Seth Goff,Clover Club,547429,55.07,0.16,68.55
Seth Goff,Phoenix Bar and Grille,560230,52.02,0.15,64.13
Seth Goff,Side Bar,479701,20.93,0.13,25.22
Shakita Ruland,Blind Tiger Ale House,671933,75.95,0.19,96.38
Shala Wiebe,Cork City,684111,10.5,0.17,13.16
Shala Wiebe,Holiday Cocktail Lounge,566954,24.42,0.12,29.39
Shala Wiebe,The Blind Pig Pizza,289134,66.61,0.14,80.92
Shala Wiebe,Tørst,353621,70.09,0.16,86.66
Shala Wiebe,Vaughan’s Public House,785840,48.05,0.1,56.61
Shamika Greiner,Cork City,939735,28.6,0.14,35.01
Shamika Greiner,Mace,297419,61.13,0.12,73.1
Shamika Marlar,Vaughan’s Public House,180552,80.64,0.14,98.71
Shamika Marlar,Vaughan’s Public House,367542,21.42,0.2,27.48
Shamika Marlar,Vaughan’s Public House,455229,15.35,0.15,18.85
Shamika Marlar,Vaughan’s Public House,714341,29.12,0.16,36.2
Shamika Marlar,Vaughan’s Public House,745662,21.52,0.13,26.05
Shamika Marlar,Vaughan’s Public House,789872,49.89,0.13,60.56
Shan Truelove,Employees Only,348995,7.97,0.18,10.03
Shan Truelove,Holiday Cocktail Lounge,819282,20.4,0.13,24.66
Shan Truelove,Maison Premiere,126125,8.67,0.13,10.49
Shan Truelove,McSorley’s Old Ale House,404613,34.9,0.15,43.01
Shan Truelove,Phoenix Bar and Grille,979268,19.94,0.11,23.6
Shan Truelove,Slowly Shirley,567549,16.46,0.13,19.97
Shan Truelove,The Shepherd & the Knucklehead,820089,11.97,0.17,14.95
Shana Krings,McSorley’s Old Ale House,401254,53.36,0.2,68.44
Shana Krings,Wilton House,876136,12.95,0.16,16.11
Shana Lerma,Cooper’s Union,548939,44.86,0.14,54.81
Shana Lerma,Mulligan’s,958922,105.71,0.13,128.22
Shana Lerma,Rocking Horse Saloon,592424,29.89,0.13,36.06
Shaniqua Mcwhirter,Please Don't Tell,422372,12.77,0.18,16.14
Shaniqua Mcwhirter,Please Don't Tell,426848,26.44,0.1,31.13
Shaniqua Mcwhirter,Please Don't Tell,561352,55.37,0.18,69.81
Shaniqua Mcwhirter,Please Don't Tell,578542,67.58,0.17,84.52
Shaniqua Mcwhirter,Please Don't Tell,605757,22.35,0.17,27.92
Shaniqua Mcwhirter,Please Don't Tell,658168,55.88,0.17,70.13
Shaniqua Mcwhirter,Please Don't Tell,685238,83.84,0.11,99.55
Shaniqua Mcwhirter,Please Don't Tell,739850,57.99,0.19,73.88
Shaniqua Mcwhirter,The Honeywell,171324,50.35,0.17,63.09
Shanon Dermody,Moran’s,195325,68.85,0.16,85.44
Shanon Dermody,Mulligan’s,953200,41.38,0.1,48.78
Shanon Dermody,The NoMad Bar,391947,109.07,0.12,130.5
Shanon Dermody,The Pig and Parrot,954084,88.82,0.18,112.25
Shanon Kyle,Cork City,310411,42.89,0.1,50.51
Shanon Kyle,Finnegan’s Pub,141179,49.81,0.11,59.2
Shanon Kyle,Finnegan’s Pub,391232,61.89,0.16,76.81
Shanon Kyle,Finnegan’s Pub,551567,51.82,0.15,63.95
Shanon Kyle,Finnegan’s Pub,765946,11.46,0.14,13.96
Shanon Kyle,Finnegan’s Pub,934407,99.6,0.15,122.68
Shanon Kyle,The Shepherd & the Knucklehead,499712,63.3,0.16,78.5
Sharda Branson,Aldo Sohm Wine Bar,406645,77.26,0.11,92.12
Sharda Branson,Clover Club,737330,41.43,0.2,53.16
Sharda Branson,Primo’s,324511,26.86,0.12,32.12
Sharen Leduc,The NoMad Bar,135275,47.4,0.14,57.65
Sharen Leduc,The Russian Lady,344131,72.09,0.18,91.27
Sharika Sturgell,Moran’s,312592,47.09,0.11,56
Sharika Sturgell,Primo’s,860510,52.28,0.2,67.03
Sharika Sturgell,Slowly Shirley,111040,89.58,0.19,114.13
Sharilyn Mciver,Carpe Diem Pub & Restaurant,222321,55.57,0.18,70.04
Sharilyn Mciver,Cooper’s Union,143376,9.97,0.1,11.74
Sharilyn Mciver,Finnegan’s Pub,962127,105.54,0.12,126.47
Sharilyn Mciver,The Pig and Parrot,812719,24.45,0.1,28.78
Sharilyn Mciver,The Winston,283334,43.72,0.12,52.58
Sharilyn Mciver,The Winston,289981,36.88,0.14,44.89
Sharilyn Mciver,The Winston,475355,20.42,0.12,24.42
Sharilyn Mciver,The Winston,552114,42.81,0.16,52.93
Sharilyn Mciver,The Winston,558324,39.85,0.11,47.22
Sharilyn Mciver,The Winston,854708,68.39,0.17,85.88
Sharilyn Mciver,The Winston,995339,54.34,0.16,67.67
Sharlene Edmundson,Bar5,973516,45.89,0.13,55.61
Sharlene Edmundson,Federal Cafe,706306,57.84,0.16,72.08
Sharlene Edmundson,L BAR,868554,53.14,0.15,65.21
Sharlene Edmundson,Rocking Horse Saloon,774798,60.31,0.12,72.08
Sharlene Edmundson,The Blind Pig Pizza,830612,6.98,0.11,8.3
Sharlene Edmundson,Vaughan’s Public House,128222,57.55,0.17,72.06
Sharlene Edmundson,Vaughan’s Public House,404477,55.83,0.15,68.89
Sharlene Edmundson,Vaughan’s Public House,474571,30.59,0.15,37.54
Sharlene Edmundson,Vaughan’s Public House,967916,39.27,0.14,48.07
Sharmaine Boren,Dante,336106,17.92,0.15,21.98
Sharmaine Boren,Louise & Jerry’s,670733,59.31,0.19,75.45
Sharon Eber,Maison Premiere,133524,55.57,0.15,68.37
Sharon Eber,Side Bar,255418,57.84,0.15,70.95
Sharon Eber,The Winston,450795,70.05,0.18,88.12
Sharon Eber,Tørst,102318,5.97,0.16,7.4
Sharonda Hedlund,Northern Soul,858741,18.92,0.19,24.07
Sharyn Maclean,Clover Club,850315,79.74,0.11,94.42
Sharyn Maclean,Employees Only,635122,45.85,0.16,56.83
Sharyn Maclean,Mace,791061,51.33,0.17,64.01
Sharyn Maclean,Mulligan’s,378958,44.38,0.14,53.96
Sharyn Maclean,Vaughan’s Public House,598737,108.91,0.15,134.09
Shauna Brehmer,Tørst,832149,27.67,0.13,33.39
Shaunte Lambros,Carpe Diem Pub & Restaurant,505171,1.99,0.11,2.37
Shaunte Lambros,Ghost Donkey,918028,49.81,0.2,63.94
Shaunte Lambros,Mulligan’s,900231,71.78,0.15,88.6
Shaunte Lambros,The Pig and Parrot,365664,44.4,0.12,53.11
Shaunte Vandenbosch,Rocking Horse Saloon,333331,60.33,0.19,77.01
Shaunte Vandenbosch,Side Bar,289249,47.36,0.14,57.98
Shaunte Vandenbosch,Side Bar,662541,37.9,0.18,47.75
Shavonda Brissette,Bar Goto,216621,19.58,0.14,23.9
Shavonda Brissette,Bar Goto,836358,7.47,0.19,9.53
Shavonda Brissette,Bar Goto,981692,17.66,0.14,21.48
Shavonda Brissette,The Shepherd & the Knucklehead,922068,67.31,0.18,85.19
Shavonda Brissette,Tørst,386041,61.61,0.14,75.23
Shavonda Hutchins,Angel’s Share,412685,48.9,0.16,60.91
Shavonda Hutchins,Angel’s Share,881009,79.82,0.14,97.79
Shavonda Hutchins,Clover Club,122101,53.95,0.18,68.37
Shavonda Hutchins,Clover Club,240168,15.94,0.18,20.11
Shavonda Hutchins,Clover Club,827869,53.32,0.17,66.97
Shawn Begum,Carpe Diem Pub & Restaurant,352476,67.1,0.12,80.55
Shawn Begum,Cooper’s Union,375816,12.45,0.11,14.85
Shawn Begum,Death & Company,121165,7.96,0.15,9.8
Shawn Begum,Grand Vin,324171,34.39,0.11,40.93
Shawn Begum,Grand Vin,598919,48.28,0.15,59.36
Shawn Begum,Mayahuel,983152,8.97,0.15,10.99
Shawn Begum,The NoMad Bar,875424,77.34,0.18,97.3
Shea Lamoureaux,Carpe Diem Pub & Restaurant,182137,38.74,0.14,47.15
Shea Lamoureaux,Carpe Diem Pub & Restaurant,248118,19.8,0.19,25.27
Shea Lamoureaux,Carpe Diem Pub & Restaurant,326842,49.83,0.17,62.36
Shea Lamoureaux,Carpe Diem Pub & Restaurant,574915,62.63,0.19,80.04
Shea Lamoureaux,Carpe Diem Pub & Restaurant,701722,66.24,0.18,83.33
Shea Lamoureaux,Carpe Diem Pub & Restaurant,741952,11.79,0.11,13.99
Shea Lamoureaux,Carpe Diem Pub & Restaurant,934551,52.47,0.16,65.2
Shelby Merrill,Northern Soul,922660,10.95,0.2,14.05
Shena Marsch,Attaboy,728637,25.4,0.14,30.87
Shena Marsch,The Aviary NYC,397494,38.87,0.14,47.4
Shena Marsch,Tørst,218030,77.72,0.18,98.51
Shena Marsch,Tørst,222207,44.14,0.13,53.37
Shena Marsch,Tørst,238298,20.42,0.19,25.98
Shena Marsch,Tørst,472113,31.89,0.1,37.57
Shena Marsch,Tørst,517067,59.06,0.2,75.78
Shena Marsch,Tørst,891772,24.92,0.13,30.26
Shena Marsch,Tørst,923895,44.85,0.15,55
Shena Marsch,Tørst,952375,25.31,0.1,29.82
Shena Marsch,Tørst,955777,64.81,0.13,78.03
Shenika Welle,Pegu Club,839695,39.83,0.12,47.66
Shenika Welle,The Dead Rabbit,275928,95.27,0.16,118.56
Shenika Welle,The Dead Rabbit,639354,102.77,0.11,122.44
Shenika Welle,The Dead Rabbit,822972,137.05,0.18,172.83
Shenika Welle,The Dead Rabbit,838513,37.41,0.16,46.6
Shenita Imel,Federal Cafe,219234,71.77,0.1,84.67
Shenita Imel,Federal Cafe,680797,10.47,0.2,13.41
Shenita Imel,Federal Cafe,837818,22.93,0.16,28.52
Shenita Imel,Side Bar,128320,3.49,0.18,4.39
Shenita Imel,Side Bar,183071,32.4,0.15,39.82
Shenita Imel,Side Bar,375384,21.93,0.11,25.93
Shenita Imel,The Blind Pig Pizza,564847,30.78,0.16,38.17
Shera Cacciatore,Clover Club,264826,7.74,0.11,9.23
Shera Cacciatore,Clover Club,291370,51.42,0.18,64.9
Shera Cacciatore,Clover Club,474734,41.35,0.14,50.5
Shera Cacciatore,Clover Club,527724,62.97,0.13,75.92
Shera Cacciatore,Clover Club,555256,27.41,0.16,34.1
Shera Cacciatore,Clover Club,666839,17.83,0.13,21.6
Shera Cacciatore,Clover Club,884579,17.43,0.11,20.77
Shera Cacciatore,Maison Premiere,548875,21.92,0.12,26.25
Sherlene Blowers,Grand Vin,854487,117.47,0.14,143.67
Sherlene Blowers,Moran’s,277328,58.18,0.15,71.85
Sherlene Blowers,Moran’s,281202,42.4,0.13,51.34
Sherlene Blowers,Moran’s,289760,34.42,0.13,41.66
Sherlene Blowers,Moran’s,311145,40.41,0.18,50.84
Sherlene Blowers,Moran’s,857427,50.88,0.16,63.08
Sherlene Winstead,Mayahuel,182488,2.69,0.13,3.26
Sherlene Winstead,The Pig and Parrot,841987,53.39,0.17,66.69
Sherri Swindler,Cooper’s Union,413023,43.85,0.18,55.26
Sherri Swindler,DC’s Tavern,152992,69.13,0.19,87.7
Sherri Swindler,DC’s Tavern,247751,82.95,0.13,100.22
Sherri Swindler,DC’s Tavern,326574,89.6,0.16,111.26
Sherri Swindler,DC’s Tavern,517334,26.46,0.11,31.47
Sherri Swindler,DC’s Tavern,577587,67.63,0.18,85.69
Sherri Swindler,G.Millz Boken Roadhouse,809942,17.94,0.2,23.02
Sherri Swindler,Wilton House,997997,56.4,0.14,68.5
Sherryl Wickwire,Dutch Kills,704550,2.49,0.11,2.96
Sherryl Wickwire,The Winston,199008,8.96,0.11,10.65
Shery Tallarico,Dear Irving,211377,83.23,0.15,102.66
Shery Tallarico,Dear Irving,539235,100.79,0.12,120.97
Shery Tallarico,Dear Irving,653328,89.72,0.15,110.54
Shery Tallarico,Dear Irving,779648,39.92,0.18,50.55
Shery Tallarico,Dear Irving,830441,89.76,0.16,111.47
Shery Tallarico,Pouring Ribbons,664668,30.9,0.15,38.11
Shery Tallarico,Slowly Shirley,629482,81.39,0.19,103.27
Sheryl Graydon,Angel’s Share,983581,80.65,0.19,102.5
Sheryl Graydon,Holiday Cocktail Lounge,735360,42.07,0.11,49.93
Sheryl Graydon,Pegu Club,298475,19.43,0.17,24.24
Sheryl Graydon,Pegu Club,511032,26.86,0.18,34.02
Sheryl Graydon,Pegu Club,818911,22.39,0.12,26.71
Sheryl Graydon,Primo’s,382812,76.28,0.11,90.29
Sheryl Graydon,Slowly Shirley,987840,49.95,0.19,63.55
Shon Gaston,DC’s Tavern,168899,58.38,0.13,70.34
Shon Gaston,DC’s Tavern,175749,66.34,0.11,78.5
Shon Gaston,DC’s Tavern,352086,119.73,0.15,147.55
Shon Gaston,Finnegan’s Pub,244541,35.76,0.16,44.47
Shon Gaston,Moran’s,637310,90.3,0.12,108.32
Shu Ruggerio,Bar5,185023,35.91,0.2,46.04
Shu Ruggerio,Bar5,198758,39.9,0.2,51.21
Shu Ruggerio,Bar5,267011,51.35,0.13,62.26
Shu Ruggerio,Bar5,332027,45.87,0.11,54.39
Shu Ruggerio,Bar5,576107,41.87,0.13,50.78
Shu Ruggerio,Bar5,858787,62.34,0.15,76.82
Shu Ruggerio,Bar5,894346,44.39,0.11,52.77
Shu Ruggerio,The Press,873423,80.75,0.1,95.11
Shu Ruggerio,Vaughan’s Public House,981501,66.85,0.17,83.71
Signe Cutlip,Pig’s Eye Pub,482820,55.1,0.12,66.05
Signe Cutlip,Rocking Horse Saloon,668421,74.77,0.14,91.49
Signe Cutlip,The Press,779278,43.35,0.2,55.64
Signe Cutlip,Tørst,211027,75.61,0.12,90.34
Simonne Bare,Angel’s Share,893822,97.26,0.19,124.34
Simonne Bare,Black Bear Bar & Grill,189724,22.43,0.14,27.3
Simonne Bare,Employees Only,689822,29.4,0.17,36.8
Simonne Bare,The Honeywell,956692,30.41,0.13,36.66
Siu Adcox,Attaboy,923867,50.69,0.16,63.16
Siu Adcox,Blind Tiger Ale House,189093,42.87,0.1,50.53
Siu Adcox,Blind Tiger Ale House,552789,17.95,0.11,21.29
Siu Adcox,Blind Tiger Ale House,565796,9.17,0.12,11.01
Siu Adcox,Blind Tiger Ale House,770137,54.34,0.14,66.53
Siu Adcox,Blind Tiger Ale House,781581,30.51,0.12,36.64
Siu Adcox,Blind Tiger Ale House,843611,31.31,0.15,38.64
Siu Adcox,Blind Tiger Ale House,954399,29.83,0.14,36.38
Siu Adcox,Dutch Kills,159403,33.46,0.11,39.82
Siu Adcox,Dutch Kills,186075,14.95,0.19,19.07
Siu Adcox,Dutch Kills,261246,35.39,0.13,42.91
Siu Adcox,Dutch Kills,593146,26.58,0.18,33.48
Siu Adcox,Dutch Kills,917545,23.92,0.17,30.03
Siu Adcox,Dutch Kills,945654,18.93,0.17,23.8
Sixta Arzu,Dutch Kills,166511,46.54,0.16,57.98
Sixta Arzu,G.Millz Boken Roadhouse,645701,16.95,0.17,21.22
Sixta Arzu,The Honeywell,644160,87.28,0.12,104.49
Sixta Arzu,The Russian Lady,975439,38.57,0.19,49.2
Skye Wragg,Holiday Cocktail Lounge,815305,17.24,0.17,21.55
Skye Wragg,Slowly Shirley,914680,68.85,0.12,82.34
Skye Wragg,Tørst,116305,39.65,0.14,48.32
Skye Wragg,Zack’s Oak Bar & Restaurant,603924,9.47,0.14,11.59
Sol Gress,Clover Club,758943,42.17,0.14,51.41
Sol Gress,Federal Cafe,932239,50.87,0.16,63.26
Somer Dimeo,Broken Shaker,623454,64.73,0.12,77.9
Somer Dimeo,Employees Only,207244,68.24,0.18,86.49
Somer Dimeo,Finnegan’s Pub,705318,14.95,0.13,18.13
Somer Dimeo,Louise & Jerry’s,180857,37.88,0.1,44.68
Son Lanni,Federal Cafe,903809,58.82,0.15,72.69
Son Lanni,The NoMad Bar,560526,19.96,0.15,24.54
Son Lanni,The Shepherd & the Knucklehead,220821,91.28,0.17,114.22
Sondra Cardona,The Dead Rabbit,133349,84.7,0.14,103.03
Sondra Cardona,The Dead Rabbit,238052,87.15,0.16,108.4
Sondra Cardona,The Dead Rabbit,397885,22.86,0.18,28.82
Sondra Cardona,The Dead Rabbit,421313,54.35,0.12,64.94
Sondra Cardona,The Dead Rabbit,548413,117.83,0.14,143.51
Sondra Cardona,The Dead Rabbit,840625,33.44,0.11,39.66
Sonya Crumrine,Side Bar,190784,63.81,0.17,79.59
Sonya Crumrine,Side Bar,233445,62.31,0.14,76.27
Sonya Crumrine,Side Bar,260730,76.79,0.11,91.07
Sonya Crumrine,Side Bar,304419,45.37,0.12,54.21
Sonya Crumrine,Side Bar,321748,59.32,0.17,74.01
Sonya Crumrine,Side Bar,343973,37.39,0.12,44.71
Sonya Crumrine,Side Bar,398944,20.94,0.2,26.87
Sonya Crumrine,Side Bar,505684,41.88,0.12,50
Sonya Crumrine,Side Bar,554806,46.86,0.15,57.57
Sonya Crumrine,Side Bar,723147,10.47,0.12,12.54
Sonya Crumrine,Side Bar,745025,18.94,0.1,22.39
Sonya Crumrine,Side Bar,753385,13.46,0.18,16.96
Sonya Crumrine,Side Bar,776971,22.93,0.19,29.1
Stacie Seda,Dante,803313,21.37,0.16,26.56
Stacie Seda,McSorley’s Old Ale House,137051,111.22,0.19,141.8
Stacie Seda,Raines Law Room,372100,114.08,0.18,143.85
Stacie Seda,The Blind Pig Pizza,351014,59.08,0.15,72.92
Stan Duffey,Bar5,336192,54.86,0.1,64.67
Stan Duffey,Bar5,940044,76.32,0.16,94.57
Stan Duffey,Bar5,987902,22.44,0.13,27.13
Stan Duffey,Vaughan’s Public House,705692,5.98,0.11,7.12
Stan Duffey,Vaughan’s Public House,861073,74.32,0.15,91.3
Starr Isabelle,Moran’s,212577,17.97,0.11,21.27
Starr Isabelle,Pegu Club,178643,17.41,0.18,21.92
Stefany Lepage,Cork City,128550,103.98,0.19,132.37
Stefany Lepage,McSorley’s Old Ale House,305822,89.79,0.11,106.8
Stefany Lepage,Pouring Ribbons,192723,11.46,0.15,14.13
Stefany Lepage,The Aviary NYC,699699,48.37,0.13,58.69
Stefany Lepage,The Russian Lady,179941,14.95,0.11,17.77
Steffanie Titcomb,Attaboy,391405,77.13,0.19,98.44
Steffanie Titcomb,Raines Law Room,424550,39.36,0.17,49.48
Steffanie Titcomb,Vaughan’s Public House,102670,51.35,0.17,64.39
Stephan Couture,Aldo Sohm Wine Bar,372332,60.31,0.14,73.28
Stephan Couture,Angel’s Share,225174,71.73,0.12,86.16
Stephan Couture,Louise & Jerry’s,864975,41.87,0.18,52.77
Stephan Couture,Pegu Club,128413,16.41,0.16,20.36
Stephan Couture,The Russian Lady,173003,123.17,0.19,156.44
Stephane You,Moran’s,167504,23.94,0.1,28.19
Stephane You,Moran’s,323871,26.46,0.16,32.83
Stephane You,Moran’s,436092,70.34,0.1,83.04
Stephane You,Moran’s,452948,34.44,0.16,42.75
Stephane You,Moran’s,832334,60.36,0.11,71.85
Stephane You,Moran’s,972261,79.36,0.1,93.59
Stephane You,Mulligan’s,856727,125.64,0.17,157.55
Stephane You,Pilsner Haus & Biergarden,579658,50.91,0.2,65.18
Stephenie Gumbs,Attaboy,841585,52.06,0.12,62.56
Stephenie Gumbs,Bar Goto,798516,43.25,0.19,55.27
Stephenie Gumbs,Louise & Jerry’s,185454,37.89,0.19,48.09
Stephenie Gumbs,Tørst,421763,80.05,0.1,94.47
Sterling Brantner,Broken Shaker,674439,69.16,0.18,87.27
Sterling Brantner,Cooper’s Union,793838,38.88,0.13,46.84
Sterling Brantner,Northern Soul,606702,15.43,0.11,18.28
Sterling Brantner,The Blind Pig Pizza,373891,3.49,0.16,4.35
Sterling Brantner,The Press,429440,33.88,0.17,42.48
Steven Defoor,Cooper’s Union,131697,92.21,0.15,113.42
Steven Defoor,Dutch Kills,407754,50.66,0.13,61.41
Steven Defoor,Holiday Cocktail Lounge,196578,9.95,0.12,11.87
Steven Defoor,The Pig and Parrot,622253,113.29,0.13,137.27
Stewart Suther,Angel’s Share,124772,75.63,0.2,96.81
Stewart Suther,Angel’s Share,458179,27.84,0.12,33.39
Stewart Suther,Attaboy,434356,44.17,0.15,54.53
Stewart Suther,Blind Tiger Ale House,493998,156.27,0.14,190.81
Stuart Delman,Angel’s Share,466397,27.4,0.17,34.2
Stuart Delman,Broken Shaker,783904,58.8,0.16,73.09
Stuart Delman,The Ale House,902904,25.89,0.2,33.13
Sudie Bartholow,Maison Premiere,684593,47.63,0.18,60.19
Sudie Bartholow,Please Don't Tell,745805,12.37,0.2,15.87
Sudie Bartholow,The Blind Pig Pizza,138263,45.68,0.16,56.82
Sudie Bartholow,Zack’s Oak Bar & Restaurant,257924,25.92,0.11,30.69
Sumiko Youngren,Dutch Kills,108440,9.46,0.17,11.82
Sumiko Youngren,Nitecap,166111,60,0.15,73.91
Sumiko Youngren,Northern Soul,992307,11.49,0.14,13.99
Sumiko Youngren,Zack’s Oak Bar & Restaurant,277943,25.43,0.17,31.8
Sunday Makowski,Finnegan’s Pub,478267,44.92,0.16,55.8
Sunday Makowski,Mayahuel,505613,44.87,0.12,53.98
Sunday Makowski,The Winston,935511,76.73,0.17,95.79
Susie Ching,Pig’s Eye Pub,714220,91.74,0.17,114.54
Suzan Gaines,Dear Irving,894895,91.82,0.13,111.42
Suzan Gaines,Employees Only,261888,43.36,0.12,52.16
Suzan Gaines,Pouring Ribbons,931842,69.81,0.11,82.55
Suzan Gaines,The Press,523979,53.81,0.13,65.11
Sylvester Gaudette,Broken Shaker,247247,49.81,0.19,63.32
Sylvester Gaudette,Mace,407389,40.85,0.13,49.22
Sylvester Gaudette,McSorley’s Old Ale House,356522,20.94,0.15,25.7
Sylvester Gaudette,Rocking Horse Saloon,300214,56.84,0.13,68.77
Sylvester Gaudette,The Blind Pig Pizza,237653,10.46,0.12,12.52
Sylvie Deines,DC’s Tavern,475879,19.95,0.13,24.05
Sylvie Deines,Northern Soul,114904,15.59,0.1,18.43
Sylvie Deines,Northern Soul,211254,12.75,0.11,15.16
Sylvie Deines,Northern Soul,255532,52.65,0.2,67.36
Sylvie Deines,Northern Soul,318770,22.4,0.17,27.99
Sylvie Deines,Northern Soul,391687,38.75,0.11,45.88
Sylvie Deines,Northern Soul,544538,14.93,0.19,19.07
Sylvie Deines,Northern Soul,649547,7.45,0.19,9.49
Sylvie Deines,Northern Soul,731272,41.92,0.19,53.2
Sylvie Deines,Northern Soul,865843,16.06,0.11,19.09
Sylvie Deines,Zack’s Oak Bar & Restaurant,668005,37.88,0.13,45.83
Sylvie Koenig,Clover Club,231745,10.76,0.1,12.68
Synthia Lavigne,Bar Goto,365001,37.8,0.12,45.42
Synthia Lavigne,Bar5,336354,35.91,0.16,44.57
Synthia Lavigne,Dante,185400,77.73,0.16,96.27
Synthia Lavigne,Death & Company,561622,48.3,0.17,60.56
Synthia Lavigne,Federal Cafe,955156,45.37,0.14,55.47
Syreeta Epperson,Angel’s Share,499236,169.46,0.13,204.08
Syreeta Epperson,Louise & Jerry’s,937682,19.93,0.18,25.27
Syreeta Epperson,Pegu Club,383177,5.96,0.2,7.64
Syreeta Epperson,Phoenix Bar and Grille,592675,56.42,0.18,71.3
Takisha Delia,Aldo Sohm Wine Bar,645825,2.49,0.19,3.16
Takisha Delia,Attaboy,364511,27.98,0.15,34.45
Takisha Delia,Black Bear Bar & Grill,452291,13.71,0.16,16.96
Takisha Delia,Dutch Kills,639273,26.2,0.11,31.09
Takisha Delia,Pouring Ribbons,723233,15.96,0.13,19.29
Takisha Delia,Slowly Shirley,905790,86.39,0.14,105.63
Tamatha Missildine,Mayahuel,414097,42.89,0.13,51.75
Tamatha Missildine,The Shepherd & the Knucklehead,995051,71.16,0.1,83.85
Tambra Arocho,Louise & Jerry’s,482972,76.29,0.13,92.21
Tambra Arocho,Pegu Club,181628,32.31,0.15,39.86
Tambra Arocho,The Shepherd & the Knucklehead,257899,53.1,0.14,64.78
Tanika Creel,DC’s Tavern,146210,4.99,0.15,6.15
Tanika Creel,DC’s Tavern,416745,89.28,0.13,108.17
Tanika Creel,Death & Company,698115,74.76,0.12,89.39
Tanika Creel,Grand Vin,390006,95.24,0.15,116.84
Tanna Striegel,Please Don't Tell,344303,25.94,0.11,30.87
Tanna Striegel,Please Don't Tell,676912,31.03,0.18,39.01
Tasia Alleyne,Angel’s Share,913655,49.38,0.18,62.22
Tasia Alleyne,Carpe Diem Pub & Restaurant,763314,12.45,0.12,14.94
Tasia Alleyne,DC’s Tavern,834164,104.57,0.2,134.21
Tasia Alleyne,Finnegan’s Pub,359847,12.96,0.16,16.14
Tasia Alleyne,Ghost Donkey,306520,20.42,0.12,24.43
Tasia Alleyne,Louise & Jerry’s,121840,40.37,0.18,51.02
Tasia Kempf,Attaboy,102401,41.12,0.13,49.69
Tasia Kempf,Dante,285408,26.91,0.19,34.33
Tasia Kempf,Dear Irving,727585,41.42,0.16,51.39
Tasia Kempf,Death & Company,242248,37.84,0.19,48.3
Tasia Kempf,Mulligan’s,426438,55.33,0.1,65.28
Tasia Kempf,Northern Soul,895674,13.72,0.18,17.32
Tasia Kempf,Rocking Horse Saloon,578293,25.91,0.13,31.42
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,100.2,0.11,118.99
Tawana Molder,L BAR,132520,45.2,0.13,54.83
